customer_id,trans_date,response,month,tran_amount,month_year
CS4630,23-02-2013,0,2,101,2013-02
CS3343,15-09-2013,0,9,73,2013-09
CS2836,04-06-2014,0,6,58,2014-06
CS6039,27-09-2012,0,9,104,2012-09
CS3345,16-08-2012,0,8,62,2012-08
CS1566,21-05-2011,1,5,85,2011-05
CS2327,27-01-2013,0,1,88,2013-01
CS5881,27-03-2012,0,3,57,2012-03
CS4284,14-09-2012,0,9,37,2012-09
CS3114,30-11-2012,0,11,44,2012-11
CS5934,05-02-2015,1,2,94,2015-02
CS2285,29-11-2014,0,11,90,2014-11
CS2765,03-03-2014,0,3,48,2014-03
CS3504,26-01-2014,1,1,96,2014-01
CS5141,23-12-2011,1,12,50,2011-12
CS2135,03-09-2011,0,9,72,2011-09
CS5273,07-10-2011,1,10,36,2011-10
CS3590,01-09-2012,0,9,75,2012-09
CS2533,01-02-2015,0,2,74,2015-02
CS2795,26-12-2013,0,12,41,2013-12
CS3488,25-03-2013,0,3,99,2013-03
CS2957,23-10-2014,0,10,38,2014-10
CS5347,30-04-2012,0,4,52,2012-04
CS1560,03-06-2013,0,6,53,2013-06
CS1927,31-07-2014,0,7,56,2014-07
CS3570,26-06-2012,0,6,50,2012-06
CS5965,19-07-2013,1,7,69,2013-07
CS5568,19-02-2014,0,2,68,2014-02
CS1991,14-09-2014,0,9,101,2014-09
CS3801,26-10-2014,0,10,87,2014-10
CS4595,20-06-2013,0,6,89,2013-06
CS5780,07-12-2011,1,12,45,2011-12
CS2620,02-04-2012,0,4,65,2012-04
CS3764,26-05-2012,0,5,39,2012-05
CS4889,07-01-2014,0,1,37,2014-01
CS1162,05-10-2012,0,10,36,2012-10
CS2228,12-07-2014,0,7,60,2014-07
CS2200,17-10-2011,0,10,76,2011-10
CS5754,25-10-2013,0,10,46,2013-10
CS1178,20-03-2014,0,3,57,2014-03
CS4392,29-04-2014,0,4,48,2014-04
CS5875,26-07-2012,0,7,42,2012-07
CS5236,23-10-2011,0,10,87,2011-10
CS4017,22-02-2012,0,2,92,2012-02
CS2003,16-09-2012,0,9,77,2012-09
CS1515,28-10-2012,0,10,79,2012-10
CS3911,23-08-2014,0,8,84,2014-08
CS2628,23-03-2014,1,3,70,2014-03
CS5363,06-02-2013,0,2,81,2013-02
CS2729,26-11-2014,0,11,79,2014-11
CS1485,23-08-2014,0,8,47,2014-08
CS3309,31-03-2013,0,3,60,2013-03
CS2117,30-01-2012,0,1,88,2012-01
CS5137,23-07-2014,0,7,86,2014-07
CS4208,11-01-2013,0,1,44,2013-01
CS1537,03-05-2012,0,5,63,2012-05
CS1208,21-01-2015,0,1,42,2015-01
CS4254,26-09-2011,0,9,85,2011-09
CS4487,27-05-2013,0,5,61,2013-05
CS5059,13-09-2011,0,9,99,2011-09
CS3465,27-09-2013,0,9,61,2013-09
CS4722,02-10-2011,0,10,75,2011-10
CS5040,15-03-2015,0,3,50,2015-03
CS4747,14-03-2014,0,3,67,2014-03
CS1721,29-03-2012,0,3,63,2012-03
CS3112,02-08-2011,1,8,43,2011-08
CS3343,25-03-2013,0,3,104,2013-03
CS2688,28-03-2013,0,3,38,2013-03
CS3171,15-03-2013,0,3,51,2013-03
CS6080,21-07-2011,0,7,55,2011-07
CS3637,10-08-2013,0,8,40,2013-08
CS2067,15-12-2011,0,12,50,2011-12
CS4892,23-09-2013,0,9,60,2013-09
CS6060,16-08-2011,1,8,96,2011-08
CS5033,31-12-2013,0,12,98,2013-12
CS4350,16-06-2011,1,6,97,2011-06
CS4887,16-05-2012,0,5,51,2012-05
CS5757,20-11-2014,0,11,38,2014-11
CS2353,08-08-2014,0,8,63,2014-08
CS4661,01-03-2015,0,3,43,2015-03
CS1221,21-06-2011,0,6,69,2011-06
CS1804,09-08-2011,0,8,50,2011-08
CS5461,19-01-2012,1,1,97,2012-01
CS2119,22-06-2013,0,6,41,2013-06
CS3825,17-04-2014,0,4,73,2014-04
CS5204,22-11-2013,0,11,91,2013-11
CS1360,10-01-2014,0,1,57,2014-01
CS2938,17-03-2014,0,3,49,2014-03
CS5478,29-07-2014,0,7,45,2014-07
CS2913,10-08-2012,1,8,82,2012-08
CS3070,03-10-2011,0,10,71,2011-10
CS5316,04-01-2012,0,1,69,2012-01
CS4015,01-05-2012,0,5,64,2012-05
CS1184,06-04-2013,0,4,41,2013-04
CS5097,06-07-2012,0,7,70,2012-07
CS2248,27-05-2014,0,5,58,2014-05
CS4987,19-07-2012,0,7,104,2012-07
CS1148,07-04-2014,1,4,52,2014-04
CS2464,23-04-2013,0,4,36,2013-04
CS2366,28-02-2015,0,2,99,2015-02
CS5983,05-01-2015,0,1,92,2015-01
CS5514,01-08-2014,1,8,40,2014-08
CS3096,21-01-2012,0,1,94,2012-01
CS4941,12-06-2012,0,6,75,2012-06
CS5395,05-09-2014,1,9,54,2014-09
CS5554,13-08-2011,0,8,101,2011-08
CS4261,26-11-2013,0,11,43,2013-11
CS4806,22-01-2013,0,1,48,2013-01
CS2723,02-12-2014,0,12,88,2014-12
CS3442,15-07-2014,0,7,54,2014-07
CS2913,22-10-2011,1,10,56,2011-10
CS4155,29-05-2013,0,5,56,2013-05
CS6017,25-06-2011,0,6,74,2011-06
CS1237,19-02-2013,0,2,76,2013-02
CS4710,31-03-2012,0,3,36,2012-03
CS2573,24-05-2014,0,5,62,2014-05
CS2371,18-03-2012,0,3,85,2012-03
CS5353,08-09-2011,0,9,35,2011-09
CS4178,13-01-2015,0,1,72,2015-01
CS3730,09-06-2014,1,6,103,2014-06
CS3254,10-03-2012,0,3,64,2012-03
CS5961,12-03-2013,0,3,57,2013-03
CS4717,13-02-2014,1,2,50,2014-02
CS4909,05-07-2012,0,7,57,2012-07
CS3772,14-02-2012,0,2,39,2012-02
CS2629,13-10-2013,0,10,102,2013-10
CS1786,12-02-2014,0,2,39,2014-02
CS4528,09-04-2013,0,4,59,2013-04
CS1946,29-10-2014,0,10,78,2014-10
CS3762,28-09-2012,0,9,58,2012-09
CS5019,13-12-2014,0,12,76,2014-12
CS3981,12-08-2014,0,8,84,2014-08
CS5805,09-07-2012,0,7,87,2012-07
CS5397,12-03-2012,0,3,94,2012-03
CS1984,17-06-2011,0,6,89,2011-06
CS5025,15-07-2012,0,7,76,2012-07
CS3621,04-03-2014,0,3,59,2014-03
CS5774,02-03-2012,0,3,70,2012-03
CS2997,23-12-2013,0,12,36,2013-12
CS2283,07-08-2014,0,8,76,2014-08
CS5222,09-06-2012,0,6,66,2012-06
CS4267,16-07-2014,1,7,67,2014-07
CS5097,02-07-2011,0,7,92,2011-07
CS1327,15-10-2014,0,10,55,2014-10
CS4232,24-09-2013,1,9,78,2013-09
CS4857,30-12-2013,0,12,64,2013-12
CS1982,01-04-2013,0,4,48,2013-04
CS1905,03-02-2014,1,2,99,2014-02
CS2223,19-01-2014,0,1,37,2014-01
CS3223,26-08-2012,0,8,61,2012-08
CS1121,22-03-2013,0,3,88,2013-03
CS5904,17-11-2014,0,11,47,2014-11
CS3319,26-08-2013,0,8,49,2013-08
CS1802,17-02-2012,0,2,86,2012-02
CS4913,15-12-2014,0,12,56,2014-12
CS5345,24-03-2014,0,3,74,2014-03
CS3776,13-10-2014,0,10,83,2014-10
CS5557,05-08-2011,0,8,61,2011-08
CS2665,05-09-2011,0,9,71,2011-09
CS3818,07-02-2014,0,2,40,2014-02
CS3679,27-07-2011,1,7,49,2011-07
CS4767,29-04-2014,0,4,37,2014-04
CS4585,20-03-2012,0,3,96,2012-03
CS2630,08-05-2014,0,5,67,2014-05
CS4996,01-05-2013,0,5,63,2013-05
CS2771,29-07-2011,0,7,82,2011-07
CS3061,08-03-2013,0,3,97,2013-03
CS1467,01-10-2011,0,10,43,2011-10
CS5302,28-10-2012,0,10,45,2012-10
CS1369,20-01-2013,0,1,59,2013-01
CS1809,16-10-2011,0,10,85,2011-10
CS6088,08-08-2011,0,8,93,2011-08
CS1468,07-03-2015,0,3,58,2015-03
CS3924,12-05-2014,0,5,72,2014-05
CS5568,07-03-2013,0,3,62,2013-03
CS1499,10-01-2014,0,1,80,2014-01
CS1606,12-11-2012,0,11,63,2012-11
CS4572,22-05-2011,1,5,40,2011-05
CS3635,16-07-2014,0,7,37,2014-07
CS6106,16-01-2013,0,1,96,2013-01
CS6089,15-03-2015,0,3,84,2015-03
CS4214,15-09-2011,0,9,101,2011-09
CS4408,27-10-2013,0,10,92,2013-10
CS1809,05-01-2015,0,1,67,2015-01
CS3210,19-02-2013,0,2,64,2013-02
CS2614,07-02-2015,0,2,49,2015-02
CS2781,15-07-2013,0,7,67,2013-07
CS1298,27-05-2014,0,5,72,2014-05
CS1266,23-04-2013,0,4,95,2013-04
CS4330,28-07-2011,0,7,57,2011-07
CS4669,19-01-2013,0,1,68,2013-01
CS6004,19-10-2014,0,10,67,2014-10
CS3664,02-02-2012,0,2,89,2012-02
CS5353,26-12-2012,0,12,69,2012-12
CS4194,19-07-2012,0,7,103,2012-07
CS3131,22-05-2012,0,5,85,2012-05
CS5443,18-02-2012,0,2,50,2012-02
CS3270,02-01-2012,0,1,53,2012-01
CS3283,10-04-2014,0,4,84,2014-04
CS5912,26-05-2011,0,5,60,2011-05
CS3585,18-01-2014,0,1,93,2014-01
CS1733,27-10-2014,0,10,103,2014-10
CS3736,18-03-2013,0,3,46,2013-03
CS1413,21-02-2014,0,2,37,2014-02
CS4723,26-11-2013,0,11,59,2013-11
CS4183,14-07-2013,1,7,38,2013-07
CS3440,28-09-2014,0,9,84,2014-09
CS2907,09-07-2013,0,7,55,2013-07
CS2924,11-03-2015,0,3,97,2015-03
CS1887,21-09-2011,0,9,64,2011-09
CS4957,16-02-2014,0,2,80,2014-02
CS4577,02-02-2015,0,2,45,2015-02
CS2415,04-01-2012,0,1,65,2012-01
CS3242,20-10-2012,0,10,46,2012-10
CS4081,29-05-2014,0,5,81,2014-05
CS3259,27-01-2015,1,1,64,2015-01
CS2299,15-04-2012,0,4,64,2012-04
CS4480,12-09-2012,0,9,89,2012-09
CS4155,14-09-2014,0,9,101,2014-09
CS4968,04-05-2013,0,5,51,2013-05
CS3708,01-03-2015,0,3,94,2015-03
CS4137,05-02-2015,0,2,58,2015-02
CS3105,03-07-2014,1,7,44,2014-07
CS3582,16-05-2013,0,5,37,2013-05
CS1586,08-03-2013,0,3,59,2013-03
CS3844,02-05-2013,0,5,94,2013-05
CS1541,18-06-2013,1,6,98,2013-06
CS5900,05-09-2011,0,9,86,2011-09
CS5591,07-07-2014,0,7,91,2014-07
CS2597,28-09-2013,0,9,54,2013-09
CS2098,24-04-2014,0,4,84,2014-04
CS4954,18-01-2013,0,1,97,2013-01
CS5053,27-09-2012,0,9,69,2012-09
CS5033,22-11-2014,0,11,95,2014-11
CS5113,05-05-2013,1,5,91,2013-05
CS3530,20-05-2012,1,5,90,2012-05
CS2768,22-12-2013,0,12,57,2013-12
CS5106,17-12-2011,0,12,50,2011-12
CS5610,27-07-2011,0,7,72,2011-07
CS2060,03-08-2012,0,8,79,2012-08
CS5251,18-05-2014,0,5,103,2014-05
CS4744,05-12-2013,0,12,43,2013-12
CS2610,01-01-2014,0,1,49,2014-01
CS2840,07-09-2014,1,9,43,2014-09
CS2582,10-02-2014,0,2,57,2014-02
CS5570,08-12-2012,0,12,88,2012-12
CS4848,15-12-2014,0,12,102,2014-12
CS1422,19-06-2013,0,6,94,2013-06
CS2725,23-09-2013,0,9,48,2013-09
CS4973,22-05-2011,1,5,52,2011-05
CS3905,29-01-2013,1,1,38,2013-01
CS5244,14-01-2015,0,1,51,2015-01
CS3265,14-06-2014,0,6,65,2014-06
CS5759,26-11-2012,0,11,78,2012-11
CS4958,25-07-2012,0,7,47,2012-07
CS3398,26-02-2014,1,2,52,2014-02
CS3074,24-08-2011,0,8,75,2011-08
CS2388,13-01-2015,0,1,59,2015-01
CS5167,06-11-2014,0,11,62,2014-11
CS2628,12-10-2013,1,10,97,2013-10
CS3764,28-09-2011,0,9,88,2011-09
CS2124,21-09-2012,0,9,100,2012-09
CS4319,14-11-2014,0,11,76,2014-11
CS1694,05-10-2011,0,10,52,2011-10
CS3515,29-09-2011,0,9,88,2011-09
CS4824,05-12-2011,0,12,73,2011-12
CS4275,01-12-2011,0,12,46,2011-12
CS5953,03-02-2014,0,2,51,2014-02
CS1332,02-07-2012,0,7,42,2012-07
CS1771,01-10-2013,0,10,77,2013-10
CS4617,14-01-2015,0,1,52,2015-01
CS3972,06-11-2012,0,11,60,2012-11
CS2886,16-10-2012,0,10,36,2012-10
CS5583,24-11-2014,0,11,59,2014-11
CS3366,08-02-2015,0,2,80,2015-02
CS5619,31-01-2012,0,1,83,2012-01
CS1676,02-05-2013,1,5,57,2013-05
CS3365,23-04-2013,0,4,53,2013-04
CS5554,17-05-2013,0,5,87,2013-05
CS4837,17-10-2012,0,10,64,2012-10
CS4590,27-05-2012,0,5,98,2012-05
CS3441,15-09-2012,0,9,40,2012-09
CS2404,01-09-2012,1,9,61,2012-09
CS3409,23-05-2012,1,5,101,2012-05
CS3537,08-10-2012,0,10,69,2012-10
CS3409,07-01-2013,1,1,36,2013-01
CS2809,13-03-2012,1,3,49,2012-03
CS3596,29-05-2011,0,5,70,2011-05
CS5197,15-05-2013,0,5,85,2013-05
CS2284,27-12-2011,0,12,89,2011-12
CS4226,23-04-2014,0,4,39,2014-04
CS3817,15-11-2013,0,11,86,2013-11
CS5113,19-10-2011,1,10,69,2011-10
CS5736,26-02-2015,0,2,61,2015-02
CS3057,05-12-2014,0,12,53,2014-12
CS2324,30-12-2012,0,12,66,2012-12
CS5026,02-02-2014,1,2,100,2014-02
CS2929,29-09-2013,0,9,95,2013-09
CS1428,13-12-2011,1,12,105,2011-12
CS6034,28-04-2012,0,4,38,2012-04
CS2899,20-10-2012,1,10,81,2012-10
CS3326,24-07-2013,0,7,42,2013-07
CS5725,22-09-2011,0,9,67,2011-09
CS2435,18-12-2013,0,12,60,2013-12
CS3049,02-07-2013,0,7,57,2013-07
CS1125,08-11-2011,0,11,97,2011-11
CS1712,17-05-2011,0,5,96,2011-05
CS3455,03-05-2013,0,5,73,2013-05
CS3688,22-06-2012,0,6,99,2012-06
CS2356,31-07-2012,0,7,42,2012-07
CS4896,20-06-2014,1,6,45,2014-06
CS5922,04-11-2014,1,11,89,2014-11
CS3154,03-08-2012,0,8,42,2012-08
CS2408,23-01-2015,0,1,94,2015-01
CS2618,18-06-2014,0,6,103,2014-06
CS1409,29-09-2011,0,9,68,2011-09
CS3381,28-05-2011,0,5,69,2011-05
CS1316,15-12-2012,0,12,93,2012-12
CS1781,13-09-2013,0,9,54,2013-09
CS4284,12-11-2011,0,11,86,2011-11
CS5837,15-09-2014,0,9,90,2014-09
CS2188,15-03-2015,0,3,54,2015-03
CS5829,19-10-2012,0,10,75,2012-10
CS3329,21-01-2012,0,1,52,2012-01
CS4363,04-03-2015,0,3,80,2015-03
CS1926,04-06-2013,0,6,43,2013-06
CS3306,23-06-2011,0,6,76,2011-06
CS2394,14-07-2013,0,7,66,2013-07
CS2535,04-09-2011,0,9,78,2011-09
CS1474,16-07-2011,0,7,53,2011-07
CS3709,22-12-2013,0,12,83,2013-12
CS3897,11-01-2015,0,1,87,2015-01
CS5162,03-03-2014,0,3,79,2014-03
CS5276,21-07-2011,0,7,51,2011-07
CS4822,21-08-2014,0,8,46,2014-08
CS1219,15-11-2014,0,11,61,2014-11
CS2084,21-05-2013,0,5,84,2013-05
CS2856,28-07-2012,0,7,35,2012-07
CS1195,26-05-2013,0,5,74,2013-05
CS5306,11-01-2013,0,1,102,2013-01
CS2196,13-08-2013,0,8,83,2013-08
CS4203,14-03-2015,0,3,86,2015-03
CS6066,16-01-2012,0,1,69,2012-01
CS4919,06-05-2012,0,5,35,2012-05
CS1995,30-06-2014,1,6,47,2014-06
CS2184,23-02-2014,0,2,88,2014-02
CS4506,14-06-2013,1,6,72,2013-06
CS2872,17-06-2014,0,6,84,2014-06
CS4142,04-07-2012,0,7,53,2012-07
CS4638,27-12-2014,0,12,68,2014-12
CS2443,11-05-2013,0,5,36,2013-05
CS2775,30-06-2014,0,6,64,2014-06
CS2993,14-11-2012,0,11,35,2012-11
CS2634,23-07-2012,0,7,95,2012-07
CS3766,03-10-2012,0,10,97,2012-10
CS4044,16-12-2013,0,12,73,2013-12
CS2902,03-05-2014,0,5,62,2014-05
CS3857,30-07-2013,0,7,96,2013-07
CS5360,31-07-2013,0,7,40,2013-07
CS2625,20-06-2012,0,6,67,2012-06
CS3422,26-04-2014,0,4,96,2014-04
CS2737,17-09-2012,0,9,62,2012-09
CS3652,16-02-2012,0,2,101,2012-02
CS3111,25-10-2012,0,10,103,2012-10
CS3543,31-08-2014,0,8,69,2014-08
CS2235,29-09-2014,0,9,75,2014-09
CS5911,17-12-2011,0,12,97,2011-12
CS2934,16-04-2014,0,4,47,2014-04
CS2291,28-09-2014,0,9,61,2014-09
CS6069,27-02-2012,0,2,96,2012-02
CS5514,04-03-2014,1,3,91,2014-03
CS2869,26-01-2015,0,1,105,2015-01
CS4467,28-07-2011,0,7,86,2011-07
CS5815,27-11-2014,0,11,93,2014-11
CS2240,17-08-2012,0,8,68,2012-08
CS3292,02-01-2012,0,1,84,2012-01
CS4900,08-03-2013,0,3,50,2013-03
CS2047,17-11-2013,0,11,47,2013-11
CS1426,21-02-2014,0,2,55,2014-02
CS2545,06-02-2013,0,2,64,2013-02
CS4999,21-06-2014,0,6,104,2014-06
CS4001,06-10-2012,0,10,71,2012-10
CS4296,05-02-2014,0,2,85,2014-02
CS2303,05-04-2014,0,4,54,2014-04
CS4789,18-12-2012,0,12,66,2012-12
CS5955,10-04-2012,0,4,88,2012-04
CS1550,29-06-2014,0,6,95,2014-06
CS4165,24-08-2014,0,8,104,2014-08
CS2399,03-07-2011,0,7,77,2011-07
CS3451,23-05-2014,0,5,103,2014-05
CS3096,17-05-2012,0,5,81,2012-05
CS5372,02-07-2011,0,7,104,2011-07
CS5023,21-09-2011,0,9,93,2011-09
CS4829,16-02-2014,0,2,83,2014-02
CS4894,28-05-2011,0,5,50,2011-05
CS3127,23-03-2013,0,3,62,2013-03
CS5950,16-10-2014,0,10,91,2014-10
CS5146,28-10-2014,0,10,73,2014-10
CS1573,03-10-2013,0,10,49,2013-10
CS2584,17-10-2011,0,10,43,2011-10
CS3459,09-05-2014,0,5,45,2014-05
CS4404,22-07-2013,0,7,43,2013-07
CS5626,16-09-2014,0,9,92,2014-09
CS1336,15-01-2014,0,1,91,2014-01
CS3072,17-01-2012,0,1,52,2012-01
CS2875,24-02-2015,0,2,88,2015-02
CS5446,25-01-2014,0,1,68,2014-01
CS2957,27-06-2013,0,6,56,2013-06
CS3494,28-09-2013,0,9,88,2013-09
CS5964,21-10-2012,0,10,77,2012-10
CS4719,03-06-2013,0,6,98,2013-06
CS1711,05-07-2011,0,7,48,2011-07
CS3454,03-12-2011,0,12,66,2011-12
CS4355,30-07-2012,0,7,90,2012-07
CS1986,10-04-2012,0,4,65,2012-04
CS3401,26-06-2012,1,6,62,2012-06
CS2954,24-07-2013,0,7,93,2013-07
CS1531,25-12-2012,0,12,68,2012-12
CS5352,21-06-2014,0,6,86,2014-06
CS5488,06-06-2013,0,6,87,2013-06
CS4889,27-11-2013,0,11,39,2013-11
CS1824,03-09-2012,0,9,52,2012-09
CS3318,16-02-2012,1,2,82,2012-02
CS2738,08-09-2014,0,9,53,2014-09
CS3658,04-03-2014,1,3,40,2014-03
CS4733,25-07-2011,0,7,90,2011-07
CS1240,16-02-2015,0,2,69,2015-02
CS2214,30-04-2012,0,4,79,2012-04
CS3481,08-04-2013,0,4,72,2013-04
CS4399,24-07-2012,0,7,53,2012-07
CS3686,28-06-2012,0,6,49,2012-06
CS4543,18-10-2014,0,10,78,2014-10
CS3116,30-04-2012,1,4,92,2012-04
CS6085,21-03-2012,0,3,61,2012-03
CS5976,14-10-2012,0,10,96,2012-10
CS5369,13-05-2013,0,5,97,2013-05
CS1130,24-07-2014,0,7,58,2014-07
CS2816,19-05-2013,0,5,74,2013-05
CS1674,23-01-2014,0,1,43,2014-01
CS4924,24-03-2013,1,3,60,2013-03
CS5799,20-10-2014,0,10,60,2014-10
CS2115,29-12-2014,0,12,95,2014-12
CS3133,03-01-2012,0,1,73,2012-01
CS2531,01-10-2013,0,10,54,2013-10
CS3102,18-01-2012,0,1,77,2012-01
CS1343,12-05-2012,0,5,55,2012-05
CS1194,19-06-2013,0,6,78,2013-06
CS4475,10-05-2013,1,5,81,2013-05
CS3683,07-06-2011,0,6,85,2011-06
CS3283,20-09-2014,0,9,41,2014-09
CS3497,29-08-2011,0,8,93,2011-08
CS3072,19-12-2014,0,12,78,2014-12
CS4189,08-06-2011,0,6,41,2011-06
CS5327,29-12-2011,0,12,102,2011-12
CS3058,31-01-2013,0,1,68,2013-01
CS5521,04-05-2012,0,5,88,2012-05
CS1314,13-10-2013,0,10,49,2013-10
CS5502,08-04-2013,0,4,87,2013-04
CS3456,09-07-2014,1,7,50,2014-07
CS3615,31-01-2012,0,1,75,2012-01
CS3771,24-11-2012,0,11,57,2012-11
CS5049,19-09-2012,0,9,35,2012-09
CS4203,16-04-2012,0,4,88,2012-04
CS3437,05-04-2014,0,4,94,2014-04
CS2734,08-06-2011,0,6,89,2011-06
CS5749,16-08-2012,0,8,90,2012-08
CS5124,11-08-2014,1,8,75,2014-08
CS1266,05-02-2015,0,2,60,2015-02
CS6099,05-10-2012,0,10,53,2012-10
CS4836,03-09-2012,0,9,96,2012-09
CS3583,02-12-2011,0,12,52,2011-12
CS1614,25-06-2011,0,6,94,2011-06
CS4474,05-03-2013,0,3,53,2013-03
CS1687,08-07-2012,0,7,37,2012-07
CS4555,08-09-2014,0,9,90,2014-09
CS3597,20-09-2011,1,9,74,2011-09
CS1229,07-03-2013,0,3,69,2013-03
CS4427,18-10-2011,0,10,80,2011-10
CS3353,08-02-2013,0,2,81,2013-02
CS2723,25-04-2014,0,4,52,2014-04
CS3321,29-12-2014,0,12,98,2014-12
CS5685,15-12-2013,0,12,90,2013-12
CS3404,03-03-2015,0,3,81,2015-03
CS4553,14-11-2013,0,11,55,2013-11
CS4737,06-08-2011,0,8,96,2011-08
CS2441,23-01-2015,1,1,86,2015-01
CS4222,26-12-2014,0,12,80,2014-12
CS2833,05-08-2011,1,8,36,2011-08
CS1414,09-06-2014,0,6,87,2014-06
CS3619,19-04-2014,0,4,77,2014-04
CS3040,20-01-2014,0,1,59,2014-01
CS3251,02-10-2011,0,10,66,2011-10
CS2128,02-11-2012,0,11,48,2012-11
CS3999,23-08-2011,1,8,105,2011-08
CS1230,23-09-2011,0,9,55,2011-09
CS2605,20-11-2011,0,11,61,2011-11
CS3754,19-04-2012,0,4,71,2012-04
CS1392,14-03-2012,0,3,46,2012-03
CS1334,14-02-2013,0,2,35,2013-02
CS2427,05-10-2014,0,10,104,2014-10
CS5301,03-12-2014,0,12,56,2014-12
CS4170,27-07-2012,0,7,56,2012-07
CS5654,11-02-2013,1,2,44,2013-02
CS5619,11-02-2015,0,2,103,2015-02
CS1838,15-07-2013,0,7,36,2013-07
CS3152,17-11-2011,0,11,36,2011-11
CS3416,20-08-2013,0,8,40,2013-08
CS1600,23-04-2012,0,4,37,2012-04
CS4817,15-01-2013,0,1,86,2013-01
CS3788,20-10-2013,0,10,57,2013-10
CS3781,06-06-2013,0,6,83,2013-06
CS3467,08-07-2013,0,7,46,2013-07
CS2692,26-09-2011,0,9,95,2011-09
CS3616,25-03-2013,0,3,73,2013-03
CS2309,22-04-2012,0,4,94,2012-04
CS5373,16-02-2012,0,2,79,2012-02
CS5365,27-12-2014,0,12,77,2014-12
CS5950,17-12-2013,0,12,61,2013-12
CS4353,24-01-2012,0,1,102,2012-01
CS1961,19-07-2011,0,7,84,2011-07
CS5481,23-09-2014,0,9,36,2014-09
CS3561,21-08-2014,0,8,65,2014-08
CS1823,16-05-2014,0,5,74,2014-05
CS1704,17-04-2014,0,4,53,2014-04
CS5159,05-10-2013,0,10,92,2013-10
CS1982,18-11-2013,0,11,74,2013-11
CS4087,14-10-2012,0,10,42,2012-10
CS2385,12-07-2012,1,7,76,2012-07
CS5906,26-09-2011,0,9,56,2011-09
CS4583,27-05-2013,0,5,101,2013-05
CS4077,09-12-2014,0,12,54,2014-12
CS4226,08-05-2013,0,5,100,2013-05
CS3744,26-12-2013,1,12,96,2013-12
CS2429,10-12-2011,0,12,95,2011-12
CS1292,21-10-2011,0,10,75,2011-10
CS3414,06-04-2014,0,4,53,2014-04
CS1253,17-10-2012,1,10,104,2012-10
CS5975,05-11-2014,0,11,43,2014-11
CS4179,20-04-2013,0,4,88,2013-04
CS1986,15-02-2015,0,2,64,2015-02
CS1250,21-09-2014,0,9,79,2014-09
CS4403,29-03-2012,0,3,86,2012-03
CS5783,31-10-2013,0,10,50,2013-10
CS3629,08-12-2013,0,12,45,2013-12
CS4377,26-12-2012,0,12,93,2012-12
CS4155,20-02-2014,0,2,98,2014-02
CS3876,21-12-2012,0,12,74,2012-12
CS1677,12-04-2013,1,4,71,2013-04
CS2919,08-12-2011,0,12,55,2011-12
CS4319,22-11-2013,0,11,79,2013-11
CS2168,02-03-2012,0,3,102,2012-03
CS5126,08-02-2014,0,2,87,2014-02
CS4525,22-04-2013,1,4,54,2013-04
CS4596,13-08-2013,0,8,101,2013-08
CS5528,16-06-2012,0,6,104,2012-06
CS2037,25-05-2013,0,5,64,2013-05
CS2755,10-06-2013,1,6,35,2013-06
CS3583,13-05-2013,0,5,37,2013-05
CS1231,01-06-2013,0,6,71,2013-06
CS1567,10-08-2014,1,8,36,2014-08
CS5580,16-02-2013,0,2,91,2013-02
CS5902,19-05-2011,0,5,92,2011-05
CS2151,02-11-2012,0,11,84,2012-11
CS5870,27-09-2012,0,9,105,2012-09
CS5060,29-08-2012,0,8,48,2012-08
CS1255,03-11-2013,0,11,94,2013-11
CS2508,05-11-2011,0,11,56,2011-11
CS5598,26-01-2012,1,1,77,2012-01
CS5079,21-08-2012,0,8,76,2012-08
CS5863,22-07-2012,0,7,84,2012-07
CS5592,15-09-2014,0,9,46,2014-09
CS2343,17-09-2012,0,9,75,2012-09
CS3903,11-06-2014,1,6,67,2014-06
CS3192,17-03-2014,0,3,96,2014-03
CS3747,29-07-2012,0,7,67,2012-07
CS4505,13-06-2014,0,6,54,2014-06
CS4935,14-01-2013,0,1,44,2013-01
CS4383,27-09-2011,0,9,96,2011-09
CS5603,26-08-2012,1,8,57,2012-08
CS2712,30-05-2011,0,5,75,2011-05
CS4823,07-08-2012,0,8,50,2012-08
CS2163,04-09-2014,1,9,40,2014-09
CS1602,22-01-2012,0,1,72,2012-01
CS1549,16-03-2013,0,3,67,2013-03
CS1401,07-08-2014,0,8,87,2014-08
CS5639,02-12-2014,0,12,76,2014-12
CS4508,09-09-2014,0,9,101,2014-09
CS5759,22-05-2011,0,5,82,2011-05
CS2374,26-01-2012,1,1,82,2012-01
CS3170,23-05-2011,0,5,51,2011-05
CS4832,27-09-2014,0,9,35,2014-09
CS4193,03-01-2013,0,1,94,2013-01
CS2367,23-10-2012,0,10,36,2012-10
CS5016,19-09-2012,0,9,42,2012-09
CS5475,15-11-2011,0,11,76,2011-11
CS4094,17-01-2014,0,1,97,2014-01
CS3341,21-01-2014,0,1,77,2014-01
CS4350,18-08-2013,1,8,96,2013-08
CS4322,08-11-2011,0,11,55,2011-11
CS1114,12-12-2014,1,12,37,2014-12
CS1618,03-06-2014,0,6,77,2014-06
CS3951,14-01-2014,0,1,47,2014-01
CS5788,22-12-2013,0,12,57,2013-12
CS5652,01-06-2011,0,6,37,2011-06
CS4769,20-06-2011,0,6,96,2011-06
CS4301,02-06-2013,0,6,44,2013-06
CS1735,05-11-2013,0,11,104,2013-11
